Date,Open,Close
3/24/2016 16:00:00,85.19,85.79
3/28/2016 16:00:00,86.27,86.78
3/29/2016 16:00:00,86.58,86.96
3/30/2016 16:00:00,87.27,88.37
3/31/2016 16:00:00,88.29,87.81
4/1/2016 16:00:00,87.7,88.08
4/4/2016 16:00:00,88.1,86.7
4/5/2016 16:00:00,86.15,85.63
4/6/2016 16:00:00,85.48,86.1
4/7/2016 16:00:00,86.01,84.15
4/8/2016 16:00:00,82.99,80.5
4/11/2016 16:00:00,80.84,79.28
4/12/2016 16:00:00,77.3,79.07
4/13/2016 16:00:00,79.43,79.81
4/14/2016 16:00:00,79.57,80.87
4/15/2016 16:00:00,81,82.26
4/18/2016 16:00:00,81.92,81.37
4/19/2016 16:00:00,81.62,79.33
4/20/2016 16:00:00,78.83,78.16
4/21/2016 16:00:00,77.88,77.21
4/22/2016 16:00:00,77.43,76.76
4/25/2016 16:00:00,77.38,77.89
4/26/2016 16:00:00,78.26,78.45
4/27/2016 16:00:00,78.61,78.81
4/28/2016 16:00:00,79.24,79.5
4/29/2016 16:00:00,79.1,78.29
5/2/2016 16:00:00,78.58,79.54
5/3/2016 16:00:00,79.54,79.16
5/4/2016 16:00:00,78.73,80.18
5/5/2016 16:00:00,72.52,70.53
5/6/2016 16:00:00,70.63,69.59
5/9/2016 16:00:00,69.3,70.03
5/10/2016 16:00:00,69.53,69.16
5/11/2016 16:00:00,68.36,67.44
5/12/2016 16:00:00,67.36,67.42
5/13/2016 16:00:00,67.24,66.74
5/16/2016 16:00:00,66.6,66.37
5/17/2016 16:00:00,66.9,65.37
5/18/2016 16:00:00,64.72,63.78
5/19/2016 16:00:00,60,60.62
5/20/2016 16:00:00,61.28,63.54
5/23/2016 16:00:00,63.66,63.28
5/24/2016 16:00:00,64.35,64.26
5/25/2016 16:00:00,64.25,66.15
5/26/2016 16:00:00,66.47,66.45
5/27/2016 16:00:00,66.4,67.92
5/31/2016 16:00:00,67.65,68.55
6/1/2016 16:00:00,67.39,68.41
6/2/2016 16:00:00,69.8,71.33
6/3/2016 16:00:00,71.03,71.02
6/6/2016 16:00:00,70.8,70.43
6/7/2016 16:00:00,70.02,70.26
6/8/2016 16:00:00,70.3,69.76
6/9/2016 16:00:00,69.65,69.02
6/10/2016 16:00:00,68.06,68.4
6/13/2016 16:00:00,68.07,67.27
6/14/2016 16:00:00,67.67,66.31
6/15/2016 16:00:00,66.7,67.9
6/16/2016 16:00:00,67.9,67.8
6/17/2016 16:00:00,67.87,68.28
6/20/2016 16:00:00,68.76,67.82
6/21/2016 16:00:00,68.05,68.19
6/22/2016 16:00:00,68.19,68.64
6/23/2016 16:00:00,69.29,69.15
6/24/2016 16:00:00,67.09,67.48
6/27/2016 16:00:00,67.01,65.26
6/28/2016 16:00:00,64.33,65.49
6/29/2016 16:00:00,65.99,67.08
6/30/2016 16:00:00,67.2,67.13
7/1/2016 16:00:00,66.87,67.53
7/5/2016 16:00:00,67.06,67.04
7/6/2016 16:00:00,66.71,68.47
7/7/2016 16:00:00,68.28,67.43
7/8/2016 16:00:00,68.41,69.18
7/11/2016 16:00:00,69.38,69.41
7/12/2016 16:00:00,69.7,70.64
7/13/2016 16:00:00,70.91,70.12
7/14/2016 16:00:00,70.55,69.86
7/15/2016 16:00:00,69.99,69.46
7/18/2016 16:00:00,69.84,70.41
7/19/2016 16:00:00,70.18,70.31
7/20/2016 16:00:00,70.47,70.69
7/21/2016 16:00:00,70.82,70.78
7/22/2016 16:00:00,70.47,71.66
7/25/2016 16:00:00,71.85,74.12
7/26/2016 16:00:00,74.16,74.26
7/27/2016 16:00:00,74.26,73.56
7/28/2016 16:00:00,73.37,73.75
7/29/2016 16:00:00,73.56,73.9
8/1/2016 16:00:00,73.98,74.38
8/2/2016 16:00:00,74.38,72.26
8/3/2016 16:00:00,71.02,72.52
8/4/2016 16:00:00,73.43,72.81
8/5/2016 16:00:00,73.29,74.62
8/8/2016 16:00:00,74.86,73.96
8/9/2016 16:00:00,73.33,72.04
8/10/2016 16:00:00,72.43,72.45
8/11/2016 16:00:00,73.37,73.8
8/12/2016 16:00:00,73.88,73.66
8/15/2016 16:00:00,73.98,74.34
8/16/2016 16:00:00,74.27,74.21
8/17/2016 16:00:00,73.34,74.06
8/18/2016 16:00:00,76.83,77.87
8/19/2016 16:00:00,78.07,77.76
8/22/2016 16:00:00,78.86,78.02
8/23/2016 16:00:00,78.43,77.79
8/24/2016 16:00:00,77.66,77.27
8/25/2016 16:00:00,76.94,76.93
8/26/2016 16:00:00,77.05,76.26
8/29/2016 16:00:00,76.48,76.83
8/30/2016 16:00:00,76.48,76.46
8/31/2016 16:00:00,76.05,76.21
9/1/2016 16:00:00,76.91,74.81
9/2/2016 16:00:00,74.94,74.19
9/6/2016 16:00:00,74.19,73.33
9/7/2016 16:00:00,73.12,73.91
9/8/2016 16:00:00,73.81,73.34
9/9/2016 16:00:00,72.95,71.43
9/12/2016 16:00:00,70.91,72.95
9/13/2016 16:00:00,72.33,72.03
9/14/2016 16:00:00,71.81,71.48
9/15/2016 16:00:00,71.08,71.93
9/16/2016 16:00:00,71.62,71.88
9/19/2016 16:00:00,72.23,72.19
9/20/2016 16:00:00,72.34,72.23
9/21/2016 16:00:00,72.28,72.89
9/22/2016 16:00:00,73.18,74.28
9/23/2016 16:00:00,74.07,75.2
9/26/2016 16:00:00,74.71,73.33
9/27/2016 16:00:00,73.54,73.04
9/28/2016 16:00:00,72.93,70.95
9/29/2016 16:00:00,71.02,69.85
9/30/2016 16:00:00,70.07,70.77
10/3/2016 16:00:00,70.86,70.05
10/4/2016 16:00:00,70.21,70.35
10/5/2016 16:00:00,70.78,70.52
10/6/2016 16:00:00,71.5,71.16
10/7/2016 16:00:00,71.7,71.23
10/10/2016 16:00:00,71.5,71.76
10/11/2016 16:00:00,71.83,70.55
10/12/2016 16:00:00,70.83,73.04
10/13/2016 16:00:00,72.54,72.7
10/14/2016 16:00:00,73.06,73.23
10/17/2016 16:00:00,72.97,72.25
10/18/2016 16:00:00,72.84,72.09
10/19/2016 16:00:00,72.08,72.47
10/20/2016 16:00:00,72.29,72.24
10/21/2016 16:00:00,71.73,72.5
10/24/2016 16:00:00,72.87,73.19
10/25/2016 16:00:00,72.64,72.72
10/26/2016 16:00:00,72.28,72.77
10/27/2016 16:00:00,73.15,72.74
10/28/2016 16:00:00,72.43,73.71
10/31/2016 16:00:00,73.55,72.19
11/1/2016 16:00:00,66.63,66.5
11/2/2016 16:00:00,66.06,65.66
11/3/2016 16:00:00,65.58,65.09
11/4/2016 16:00:00,65.31,65
11/7/2016 16:00:00,65.3,65.71
11/8/2016 16:00:00,65.63,65.18
11/9/2016 16:00:00,63.77,66.48
11/10/2016 16:00:00,66.98,68.13
11/11/2016 16:00:00,67.87,69.17
11/14/2016 16:00:00,70,70.34
11/15/2016 16:00:00,70.74,68.71
11/16/2016 16:00:00,68.57,67.93
11/17/2016 16:00:00,66,69.64
11/18/2016 16:00:00,69.43,70.17
11/21/2016 16:00:00,70.13,69.21
11/22/2016 16:00:00,69.93,70.83
11/23/2016 16:00:00,70.42,72.08
11/25/2016 16:00:00,72.47,71.81
11/28/2016 16:00:00,72.21,71.77
11/29/2016 16:00:00,71.91,71.95
11/30/2016 16:00:00,71.86,70.22
12/1/2016 16:00:00,70.2,72.26
12/2/2016 16:00:00,72.12,71.91
12/5/2016 16:00:00,72.29,71.97
12/6/2016 16:00:00,72,72.18
12/7/2016 16:00:00,72.29,74.61
12/8/2016 16:00:00,74.8,75.12
12/9/2016 16:00:00,74.88,74.36
12/12/2016 16:00:00,73.85,73.01
12/13/2016 16:00:00,73.36,72.29
12/14/2016 16:00:00,72.58,72.2
12/15/2016 16:00:00,72.39,71.41
12/16/2016 16:00:00,71.5,69.38
12/19/2016 16:00:00,69.38,69.2
12/20/2016 16:00:00,69.37,69.77
12/21/2016 16:00:00,69.7,68.73
12/22/2016 16:00:00,68.5,66.61
12/23/2016 16:00:00,66.77,66.69
12/27/2016 16:00:00,66.86,66.46
12/28/2016 16:00:00,66.56,66.11
12/29/2016 16:00:00,66.18,66.29
12/30/2016 16:00:00,66.26,65.84
1/3/2017 16:00:00,65.36,66.58
1/4/2017 16:00:00,67,67.34
1/5/2017 16:00:00,64.65,62.04
1/6/2017 16:00:00,61.53,61.23
1/9/2017 16:00:00,61.13,61.3
1/10/2017 16:00:00,61.06,61.35
1/11/2017 16:00:00,61.29,61.27
1/12/2017 16:00:00,60.97,60.71
1/13/2017 16:00:00,60.5,60.69
1/17/2017 16:00:00,60.85,61.14
1/18/2017 16:00:00,61.17,61.87
1/19/2017 16:00:00,61.82,60.92
1/20/2017 16:00:00,61.03,61.34
1/23/2017 16:00:00,61.28,61.16
1/24/2017 16:00:00,61.5,61.54
1/25/2017 16:00:00,61.77,61.85
1/26/2017 16:00:00,61.87,61.26
1/27/2017 16:00:00,61.43,59.01
1/30/2017 16:00:00,58.96,58.71
1/31/2017 16:00:00,58.2,60.21
2/1/2017 16:00:00,60.34,58.8
2/2/2017 16:00:00,58.52,59.28
2/3/2017 16:00:00,59.39,59.58
2/6/2017 16:00:00,59.52,59.15
2/7/2017 16:00:00,59.37,58.28
2/8/2017 16:00:00,58.43,58.66
2/9/2017 16:00:00,58.74,58.92
2/10/2017 16:00:00,58.95,58.92
2/13/2017 16:00:00,59.37,57.82
2/14/2017 16:00:00,57.8,58.14
2/15/2017 16:00:00,57.69,58.22
2/16/2017 16:00:00,58.26,57.48
2/17/2017 16:00:00,56.87,57.51
2/21/2017 16:00:00,57.88,57.7
2/22/2017 16:00:00,57.7,58.13
2/23/2017 16:00:00,50.5,48.94
2/24/2017 16:00:00,48.72,50.99
2/27/2017 16:00:00,50.72,52.39
2/28/2017 16:00:00,52.39,52.62
3/1/2017 16:00:00,52.93,52.82
3/2/2017 16:00:00,53.25,53.41
3/3/2017 16:00:00,53.24,52.34
3/6/2017 16:00:00,52.11,51.44
3/7/2017 16:00:00,51.22,50.17
3/8/2017 16:00:00,50.07,50.91
3/9/2017 16:00:00,50.76,50.06
3/10/2017 16:00:00,50.46,50.3
3/13/2017 16:00:00,50.3,49.85
3/14/2017 16:00:00,49.59,50.14
3/15/2017 16:00:00,50.06,50.68
3/16/2017 16:00:00,50.71,49.97
3/17/2017 16:00:00,50.91,51.18
3/20/2017 16:00:00,51.25,50.46
3/21/2017 16:00:00,50.67,49.18
3/22/2017 16:00:00,48.54,47.86
3/23/2017 16:00:00,47.93,48.07
3/24/2017 16:00:00,48.16,47.47
3/27/2017 16:00:00,47.18,47.69
3/28/2017 16:00:00,47.42,47.77
3/29/2017 16:00:00,47.71,48.32
3/30/2017 16:00:00,48.1,47.51
3/31/2017 16:00:00,47.68,47.1
4/3/2017 16:00:00,47.1,45.8
4/4/2017 16:00:00,45.13,43.77
4/5/2017 16:00:00,44,43.1
4/6/2017 16:00:00,45.75,47.85
4/7/2017 16:00:00,47.7,47.23
4/10/2017 16:00:00,47.22,47.5
4/11/2017 16:00:00,47.55,47.95
4/12/2017 16:00:00,47.42,47.81
4/13/2017 16:00:00,47.67,47.46
4/17/2017 16:00:00,47.55,47.82
4/18/2017 16:00:00,47.65,47.77
4/19/2017 16:00:00,47.93,48.5
4/20/2017 16:00:00,49,49.66
4/21/2017 16:00:00,49.59,49.84
4/24/2017 16:00:00,50.37,50.69
4/25/2017 16:00:00,50.75,50.6
4/26/2017 16:00:00,51.65,52.01
4/27/2017 16:00:00,52,52.19
4/28/2017 16:00:00,52.09,52.81
5/1/2017 16:00:00,52.91,51.91
5/2/2017 16:00:00,51.98,52.73
5/3/2017 16:00:00,52.66,53.11
5/4/2017 16:00:00,51.11,49.44
5/5/2017 16:00:00,49.78,51.08
5/8/2017 16:00:00,51.21,52.06
5/9/2017 16:00:00,52.03,52.9
5/10/2017 16:00:00,52.85,53.41
5/11/2017 16:00:00,52.95,50.85
5/12/2017 16:00:00,50.66,49.55
5/15/2017 16:00:00,49.81,49.52
5/16/2017 16:00:00,48.99,48.29
5/17/2017 16:00:00,48.41,48.4
5/18/2017 16:00:00,51.78,49.69
5/19/2017 16:00:00,49.97,48.99
5/22/2017 16:00:00,49.19,50.35
5/23/2017 16:00:00,50.36,50.15
5/24/2017 16:00:00,50.27,49.58
5/25/2017 16:00:00,50.11,50.27
5/26/2017 16:00:00,50.36,50.51
5/30/2017 16:00:00,50.5,51.24
5/31/2017 16:00:00,50.62,51.6
6/1/2017 16:00:00,51.83,52.83
6/2/2017 16:00:00,52.73,52.45
6/5/2017 16:00:00,52.31,51.87
6/6/2017 16:00:00,51.52,50.31
6/7/2017 16:00:00,50.34,51.17
6/8/2017 16:00:00,51.51,50.46
6/9/2017 16:00:00,50.74,52.3
6/12/2017 16:00:00,52.38,53.81
6/13/2017 16:00:00,53.85,53.61
6/14/2017 16:00:00,53.61,52.84
6/15/2017 16:00:00,52.59,52.07
6/16/2017 16:00:00,51.88,51.56
6/19/2017 16:00:00,51.82,51.87
6/20/2017 16:00:00,51.87,52.42
6/21/2017 16:00:00,52.34,51.48
6/22/2017 16:00:00,51.48,52.85
6/23/2017 16:00:00,52.73,53.46
6/26/2017 16:00:00,53.47,53.71
6/27/2017 16:00:00,53.74,54.41
6/28/2017 16:00:00,54.5,54.26
6/29/2017 16:00:00,54.64,54.19
6/30/2017 16:00:00,54.47,53.89
7/3/2017 16:00:00,54.35,55.57
7/5/2017 16:00:00,55.58,54.11
7/6/2017 16:00:00,49.59,46.49
7/7/2017 16:00:00,46.71,45.11
7/10/2017 16:00:00,45.02,44.15
7/11/2017 16:00:00,44.15,43.79
7/12/2017 16:00:00,44.23,44.17
7/13/2017 16:00:00,44.49,45.38
7/14/2017 16:00:00,45.5,45.55
7/17/2017 16:00:00,45.65,45.48
7/18/2017 16:00:00,45.38,44.65
7/19/2017 16:00:00,44.01,44.58
7/20/2017 16:00:00,44.67,45.05
7/21/2017 16:00:00,44.93,44.94
7/24/2017 16:00:00,44.61,44.26
7/25/2017 16:00:00,44.47,45.43
7/26/2017 16:00:00,45.39,45.01
7/27/2017 16:00:00,45,45.97
7/28/2017 16:00:00,45.88,45.66
7/31/2017 16:00:00,45.71,46.39
8/1/2017 16:00:00,46.39,46.27
8/2/2017 16:00:00,46.08,44.31
8/3/2017 16:00:00,42.1,41.6
8/4/2017 16:00:00,42.01,43.3
8/7/2017 16:00:00,43.3,43.37
8/8/2017 16:00:00,43.59,42.67
8/9/2017 16:00:00,42.44,42.66
8/10/2017 16:00:00,42.04,41.24
8/11/2017 16:00:00,40.89,40.88
8/14/2017 16:00:00,41.1,40.56
8/15/2017 16:00:00,40.23,39.05
8/16/2017 16:00:00,39.48,39.55
8/17/2017 16:00:00,36.13,37.55
8/18/2017 16:00:00,37.56,36.2
8/21/2017 16:00:00,36.15,36.29
8/22/2017 16:00:00,36.59,36.74
8/23/2017 16:00:00,36.48,36.13
8/24/2017 16:00:00,36.58,36.25
8/25/2017 16:00:00,36.39,36.56
8/28/2017 16:00:00,36.7,36.45
8/29/2017 16:00:00,36.02,36.52
8/30/2017 16:00:00,36.58,36.06
8/31/2017 16:00:00,36.4,36.22
9/1/2017 16:00:00,36.23,37.46
9/5/2017 16:00:00,37.46,36.68
9/6/2017 16:00:00,36.73,37.4
9/7/2017 16:00:00,37.65,37.36
9/8/2017 16:00:00,37.31,37.1
9/11/2017 16:00:00,37.3,37.9
9/12/2017 16:00:00,38.37,39.36
9/13/2017 16:00:00,39.29,40.47
9/14/2017 16:00:00,40.44,40.41
9/15/2017 16:00:00,40.03,40.54
9/18/2017 16:00:00,40.86,39.98
9/19/2017 16:00:00,40.11,39.23
9/20/2017 16:00:00,38.32,37.23
9/21/2017 16:00:00,37.3,36.88
9/22/2017 16:00:00,37.02,39.65
9/25/2017 16:00:00,39.33,40.9
9/26/2017 16:00:00,42.04,42.55
9/27/2017 16:00:00,42.56,42.76
9/28/2017 16:00:00,42.69,42.54
9/29/2017 16:00:00,42.59,41.61
10/2/2017 16:00:00,41.64,42.13
10/3/2017 16:00:00,42.09,42.72
10/4/2017 16:00:00,42.84,41.36
10/5/2017 16:00:00,40.19,42.79
10/6/2017 16:00:00,42.5,42.92
10/9/2017 16:00:00,41.95,42.17
10/10/2017 16:00:00,42.17,42.95
10/11/2017 16:00:00,42.86,41.85
10/12/2017 16:00:00,41.68,41.43
10/13/2017 16:00:00,41.61,41.84
10/16/2017 16:00:00,41.8,41.28
10/17/2017 16:00:00,41.2,41.51
10/18/2017 16:00:00,41.59,42.12
10/19/2017 16:00:00,41.95,42
10/20/2017 16:00:00,42.46,43.75
10/23/2017 16:00:00,43.83,43.92
10/24/2017 16:00:00,43.92,44.43
10/25/2017 16:00:00,44.17,44.29
10/26/2017 16:00:00,43.48,44.23
10/27/2017 16:00:00,43.36,44.71
10/30/2017 16:00:00,44.43,42.83
10/31/2017 16:00:00,42.83,43.04
11/1/2017 16:00:00,43.46,43.61
11/2/2017 16:00:00,46.7,47.1
11/3/2017 16:00:00,47,46.72
11/6/2017 16:00:00,47.08,47.58
11/7/2017 16:00:00,47.64,46.94
11/8/2017 16:00:00,46.87,47.38
11/9/2017 16:00:00,47.02,48.25
11/10/2017 16:00:00,48.21,49.66
11/13/2017 16:00:00,49.4,48.95
11/14/2017 16:00:00,48.3,49.27
11/15/2017 16:00:00,48.97,49.26
11/16/2017 16:00:00,46.65,49.12
11/17/2017 16:00:00,50.91,50.48
11/20/2017 16:00:00,50.52,50.06
11/21/2017 16:00:00,50.12,49.69
11/22/2017 16:00:00,49.28,48.8
11/24/2017 13:00:00,49.29,48.36
11/27/2017 16:00:00,48.55,50.34
11/28/2017 16:00:00,50.43,52.32
11/29/2017 16:00:00,52.34,52.53
11/30/2017 16:00:00,52.37,56.07
12/1/2017 16:00:00,55.86,55.85
12/4/2017 16:00:00,56.62,57.1
12/5/2017 16:00:00,56.38,55.3
12/6/2017 16:00:00,55.57,55.21
12/7/2017 16:00:00,55.52,55.1
12/8/2017 16:00:00,55.22,57.28
12/11/2017 16:00:00,57.22,57.99
12/12/2017 16:00:00,57.95,58.32
12/13/2017 16:00:00,58.57,58.82
12/14/2017 16:00:00,59.38,58.57
12/15/2017 16:00:00,58.96,58.11
12/18/2017 16:00:00,58.68,61.01
12/19/2017 16:00:00,60.82,60.34
12/20/2017 16:00:00,60.5,60.4
12/21/2017 16:00:00,60.79,60.59
12/22/2017 16:00:00,60.44,61.36
12/26/2017 16:00:00,61.24,62.95
12/27/2017 16:00:00,62.77,61.25
12/28/2017 16:00:00,61.3,61.02
12/29/2017 16:00:00,61.21,60.22
1/2/2018 16:00:00,61.25,59.89
1/3/2018 16:00:00,60.02,58.16
1/4/2018 16:00:00,51.94,51
1/5/2018 16:00:00,51.13,50.36
1/8/2018 16:00:00,50.09,48.64
1/9/2018 16:00:00,48.76,47.38
1/10/2018 16:00:00,47.38,48.33
1/11/2018 16:00:00,48.38,50.01
1/12/2018 16:00:00,49.81,49.67
1/16/2018 16:00:00,50,48.99
1/17/2018 16:00:00,49.02,48.95
1/18/2018 16:00:00,49,49.02
1/19/2018 16:00:00,49.19,50.69
1/22/2018 16:00:00,50.64,52.04
1/23/2018 16:00:00,52.15,53.2
1/24/2018 16:00:00,53.21,53.19
1/25/2018 16:00:00,53.24,52.35
1/26/2018 16:00:00,52.8,52.27
1/29/2018 16:00:00,52.14,52.11
1/30/2018 16:00:00,51.6,50.99
1/31/2018 16:00:00,51.3,50.09
2/1/2018 16:00:00,49.54,49.35
2/2/2018 16:00:00,48.85,47.51
2/5/2018 16:00:00,47.03,45.99
2/6/2018 16:00:00,44.81,47.2
2/7/2018 16:00:00,47.99,49.11
2/8/2018 16:00:00,50.73,47.77
2/9/2018 16:00:00,48.43,48.65
2/12/2018 16:00:00,49.07,48.7
2/13/2018 16:00:00,48.5,48.54
2/14/2018 16:00:00,48.28,49.87
2/15/2018 16:00:00,50.11,49.52
2/16/2018 16:00:00,49.27,48.92
2/20/2018 16:00:00,48.62,47.41
2/21/2018 16:00:00,47.59,47.92
2/22/2018 16:00:00,47.38,48.12
2/23/2018 16:00:00,48.36,48.71
2/26/2018 16:00:00,48.81,48.55
2/27/2018 16:00:00,49.2,48.18
2/28/2018 16:00:00,48.71,49.33
3/1/2018 16:00:00,44.77,42.49
3/2/2018 16:00:00,41.87,43.35
3/5/2018 16:00:00,43.22,44.6
3/6/2018 16:00:00,44.65,45.11
3/7/2018 16:00:00,44.76,43.97
3/8/2018 16:00:00,44,41.62
3/9/2018 16:00:00,41.79,42.26
3/12/2018 16:00:00,42.34,42.15
3/13/2018 16:00:00,42.31,41.9
3/14/2018 16:00:00,42.05,41.3
3/15/2018 16:00:00,41.46,41.04
3/16/2018 16:00:00,41.16,40.56
3/19/2018 16:00:00,40.51,39.91
3/20/2018 16:00:00,39.7,39.77
3/21/2018 16:00:00,39.92,39.42
3/22/2018 16:00:00,39.08,38.36
3/23/2018 16:00:00,38.53,37.51
3/26/2018 16:00:00,37.41,37.86
3/27/2018 16:00:00,38.1,38.11
3/28/2018 16:00:00,38.23,37.67
3/29/2018 16:00:00,37.67,38.21
4/2/2018 16:00:00,38.31,37.06
4/3/2018 16:00:00,37.29,37.61
4/4/2018 16:00:00,37.12,38.23
4/5/2018 16:00:00,38.53,38.73
4/6/2018 16:00:00,38.39,38.2
4/9/2018 16:00:00,38.43,38.06
4/10/2018 16:00:00,38.31,38.32
4/11/2018 16:00:00,37.54,37.91
4/12/2018 16:00:00,37.48,36.17
4/13/2018 16:00:00,36.18,36.18
4/16/2018 16:00:00,36.47,36.39
4/17/2018 16:00:00,36.59,36.24
4/18/2018 16:00:00,36.47,36.04
4/19/2018 16:00:00,35.97,35.95
4/20/2018 16:00:00,35.91,34.37
4/23/2018 16:00:00,34.4,34.8
4/24/2018 16:00:00,35.04,34.9
4/25/2018 16:00:00,34.84,35.46
4/26/2018 16:00:00,35.62,35.44
4/27/2018 16:00:00,35.66,35.26
4/30/2018 16:00:00,35.32,34.91
5/1/2018 16:00:00,34.8,34.32
5/2/2018 16:00:00,34.24,34.35
5/3/2018 16:00:00,34.3,34.54
5/4/2018 16:00:00,34.5,34.35
5/7/2018 16:00:00,34.35,34.03
5/8/2018 16:00:00,33.99,33.94
5/9/2018 16:00:00,34.11,34.12
5/10/2018 16:00:00,33.15,31.68
5/11/2018 16:00:00,31.51,32.33
5/14/2018 16:00:00,33,33.23
5/15/2018 16:00:00,33.19,33.31
5/16/2018 16:00:00,33.82,34.19
5/17/2018 16:00:00,34.01,34.05
5/18/2018 16:00:00,34.02,33.74
5/21/2018 16:00:00,33.97,34.05
5/22/2018 16:00:00,34.34,33.99
5/23/2018 16:00:00,33.91,34.05
5/24/2018 16:00:00,32.92,35.22
5/25/2018 16:00:00,34.73,35.5
5/29/2018 16:00:00,35.36,35.36
5/30/2018 16:00:00,35.55,36.18
5/31/2018 16:00:00,35.55,35.58
6/1/2018 16:00:00,33.95,34.57
6/4/2018 16:00:00,34.94,35.8
6/5/2018 16:00:00,35.81,37.19
6/6/2018 16:00:00,37.36,37.09
6/7/2018 16:00:00,37.35,37.55
6/8/2018 16:00:00,37.34,36.99
6/11/2018 16:00:00,37.13,36.94
6/12/2018 16:00:00,37.39,36.52
6/13/2018 16:00:00,36.5,36.51
6/14/2018 16:00:00,36.45,35.99
6/15/2018 16:00:00,35.98,36.39
6/18/2018 16:00:00,36.28,36.36
6/19/2018 16:00:00,36.18,35.96
6/20/2018 16:00:00,36.21,36.4
6/21/2018 16:00:00,36.33,37.14
6/22/2018 16:00:00,37.16,36.69
6/25/2018 16:00:00,36.58,36.87
6/26/2018 16:00:00,36.97,37.43
6/27/2018 16:00:00,37.38,36.82
6/28/2018 16:00:00,36.86,37.31
6/29/2018 16:00:00,37.5,36.88
7/2/2018 16:00:00,36.55,35.95
7/3/2018 13:00:00,36.28,36.44
7/5/2018 16:00:00,36.49,35.59
7/6/2018 16:00:00,35.62,36.7
7/9/2018 16:00:00,37.15,37.41
7/10/2018 16:00:00,37.31,37.81
7/11/2018 16:00:00,37.61,36.77
7/12/2018 16:00:00,34.29,32.34
7/13/2018 16:00:00,32.32,31.71
7/16/2018 16:00:00,31.8,32.02
7/17/2018 16:00:00,31.85,32.06
7/18/2018 16:00:00,32.14,32.34
7/19/2018 16:00:00,32.08,32.77
7/20/2018 16:00:00,32.67,31.7
7/23/2018 16:00:00,31.62,31.53
7/24/2018 16:00:00,31.58,31.35
7/25/2018 16:00:00,31.08,31.02
7/26/2018 16:00:00,31.09,31.13
7/27/2018 16:00:00,31.34,30.77
7/30/2018 16:00:00,30.87,31.04
7/31/2018 16:00:00,31.25,31.67
8/1/2018 16:00:00,31.52,31.33
8/2/2018 16:00:00,31.21,32.09
8/3/2018 16:00:00,32.32,32.51
8/6/2018 16:00:00,32.41,32.23
8/7/2018 16:00:00,32.32,32.03
8/8/2018 16:00:00,31.87,31.65
8/9/2018 16:00:00,32.04,31.51
8/10/2018 16:00:00,31.35,31.24
8/13/2018 16:00:00,31.3,31.17
8/14/2018 16:00:00,31.31,32.72
8/15/2018 16:00:00,32.38,31.89
8/16/2018 16:00:00,32.17,32.11
8/17/2018 16:00:00,32.1,32.55
8/20/2018 16:00:00,32.54,33.07
8/21/2018 16:00:00,33.25,32.51
8/22/2018 16:00:00,32.52,32.49
8/23/2018 16:00:00,29.96,28.25
8/24/2018 16:00:00,28.19,27.62
