Date,Open,Close
6/15/2016 16:00:00,47.19,47.26
6/16/2016 16:00:00,46.77,47.47
6/17/2016 16:00:00,47.47,47.81
6/20/2016 16:00:00,49.52,48.5
6/21/2016 16:00:00,48.75,48.65
6/22/2016 16:00:00,48.86,48.86
6/23/2016 16:00:00,50,49.36
6/24/2016 16:00:00,45.46,45.65
6/27/2016 16:00:00,43.66,43.64
6/28/2016 16:00:00,45.15,43.73
6/29/2016 16:00:00,43.81,44.47
6/30/2016 16:00:00,44.12,44.2
7/1/2016 16:00:00,44.72,44.86
7/5/2016 16:00:00,44.41,43.75
7/6/2016 16:00:00,43.5,43.18
7/7/2016 16:00:00,43.64,43.82
7/8/2016 16:00:00,44.5,44.52
7/11/2016 16:00:00,44.96,45.63
7/12/2016 16:00:00,46.13,46.71
7/13/2016 16:00:00,47.05,46.65
7/14/2016 16:00:00,47.08,46.32
7/15/2016 16:00:00,45.78,45.32
7/18/2016 16:00:00,45.43,45.62
7/19/2016 16:00:00,45.67,45.13
7/20/2016 16:00:00,45.98,46.02
7/21/2016 16:00:00,45.93,45.32
7/22/2016 16:00:00,45.53,45.94
7/25/2016 16:00:00,45.91,46.31
7/26/2016 16:00:00,46.46,46.17
7/27/2016 16:00:00,46.33,46.32
7/28/2016 16:00:00,46.22,46.5
7/29/2016 16:00:00,46.7,46.72
8/1/2016 16:00:00,46.58,46.71
8/2/2016 16:00:00,46.18,45.26
8/3/2016 16:00:00,45.1,45.63
8/4/2016 16:00:00,45.66,46.16
8/5/2016 16:00:00,46.34,47.05
8/8/2016 16:00:00,46.82,46.48
8/9/2016 16:00:00,45.76,45.05
8/10/2016 16:00:00,45.2,45.44
8/11/2016 16:00:00,45.71,45.92
8/12/2016 16:00:00,45.92,46.04
8/15/2016 16:00:00,45.9,46.15
8/16/2016 16:00:00,46.14,46.58
8/17/2016 16:00:00,46.51,46.99
8/18/2016 16:00:00,46.86,46.77
8/19/2016 16:00:00,46.45,46.63
8/22/2016 16:00:00,46.54,46.91
8/23/2016 16:00:00,47.2,47.79
8/24/2016 16:00:00,47.47,47.29
8/25/2016 16:00:00,46.93,47.19
8/26/2016 16:00:00,47.3,47.1
8/29/2016 16:00:00,47.08,47.18
8/30/2016 16:00:00,47.05,47.41
8/31/2016 16:00:00,47.22,47.8
9/1/2016 16:00:00,48.05,48.7
9/2/2016 16:00:00,46.69,46.39
9/6/2016 16:00:00,45.88,45.87
9/7/2016 16:00:00,45.6,45.3
9/8/2016 16:00:00,45.19,44.86
9/9/2016 16:00:00,44.75,44.37
9/12/2016 16:00:00,44.15,45.22
9/13/2016 16:00:00,45.62,45.63
9/14/2016 16:00:00,45.67,46.23
9/15/2016 16:00:00,46.22,46.47
9/16/2016 16:00:00,46.48,46.25
9/19/2016 16:00:00,46.38,45.9
9/20/2016 16:00:00,46.1,46.19
9/21/2016 16:00:00,46.3,45.82
9/22/2016 16:00:00,46.19,46.84
9/23/2016 16:00:00,46.53,47.26
9/26/2016 16:00:00,47.96,46.47
9/27/2016 16:00:00,47.28,48.35
9/28/2016 16:00:00,48.59,48.78
9/29/2016 16:00:00,48.5,48.26
9/30/2016 16:00:00,48.55,48.82
10/3/2016 16:00:00,48.74,49.13
10/4/2016 16:00:00,49.31,49.19
10/5/2016 16:00:00,48.88,48.77
10/6/2016 16:00:00,48.7,48.83
10/7/2016 16:00:00,48.26,47.75
10/10/2016 16:00:00,47.54,47.51
10/11/2016 16:00:00,47.51,46.85
10/12/2016 16:00:00,46.45,46.7
10/13/2016 16:00:00,46.4,46.79
10/14/2016 16:00:00,46.84,46.15
10/17/2016 16:00:00,46.23,46.11
10/18/2016 16:00:00,46.64,46.52
10/19/2016 16:00:00,46.28,46.62
10/20/2016 16:00:00,46.5,47.2
10/21/2016 16:00:00,46.82,46.71
10/24/2016 16:00:00,46.64,47
10/25/2016 16:00:00,46.78,46.92
10/26/2016 16:00:00,46.55,47.15
10/27/2016 16:00:00,47.06,46.53
10/28/2016 16:00:00,47.48,48.45
10/31/2016 16:00:00,48.65,49.1
11/1/2016 16:00:00,49.09,48.42
11/2/2016 16:00:00,48.47,48.27
11/3/2016 16:00:00,48.68,48.32
11/4/2016 16:00:00,48.15,48.04
11/7/2016 16:00:00,48.57,48.99
11/8/2016 16:00:00,48.81,49.82
11/9/2016 16:00:00,48.94,49.36
11/10/2016 16:00:00,49.36,49.92
11/11/2016 16:00:00,49.72,49.82
11/14/2016 16:00:00,49.59,50.78
11/15/2016 16:00:00,51,50.97
11/16/2016 16:00:00,50.48,50.94
11/17/2016 16:00:00,50.94,51.5
11/18/2016 16:00:00,51.14,51.5
11/21/2016 16:00:00,51.46,51.26
11/22/2016 16:00:00,51.02,51.77
11/23/2016 16:00:00,52.02,52.3
11/25/2016 16:00:00,52.25,52.55
11/28/2016 16:00:00,52.09,52.06
11/29/2016 16:00:00,52.35,53.22
11/30/2016 16:00:00,52.39,51.41
12/1/2016 16:00:00,50.85,49.88
12/2/2016 16:00:00,50.02,50.4
12/5/2016 16:00:00,51.32,51.63
12/6/2016 16:00:00,51.96,52.58
12/7/2016 16:00:00,52.15,53.16
12/8/2016 16:00:00,53.01,52.92
12/9/2016 16:00:00,52.79,53.34
12/12/2016 16:00:00,52.48,52.13
12/13/2016 16:00:00,52.39,52.15
12/14/2016 16:00:00,52.55,52.41
12/15/2016 16:00:00,52.76,52.96
12/16/2016 16:00:00,52.45,51.5
12/19/2016 16:00:00,50.9,51.32
12/20/2016 16:00:00,51.76,52.49
12/21/2016 16:00:00,52.27,53.09
12/22/2016 16:00:00,52.99,52.41
12/23/2016 16:00:00,52.63,53.03
12/27/2016 16:00:00,53,52.64
12/28/2016 16:00:00,52.55,52.19
12/29/2016 16:00:00,52.34,51.99
12/30/2016 16:00:00,52.25,52.06
1/3/2017 16:00:00,52.23,52.14
1/4/2017 16:00:00,52.45,52.82
1/5/2017 16:00:00,53.05,53.71
1/6/2017 16:00:00,53.59,53.65
1/9/2017 16:00:00,53.37,53.69
1/10/2017 16:00:00,53.9,54.25
1/11/2017 16:00:00,54.29,54.56
1/12/2017 16:00:00,54.22,53.64
1/13/2017 16:00:00,53.47,53.46
1/17/2017 16:00:00,53.48,53.09
1/18/2017 16:00:00,52.79,53.6
1/19/2017 16:00:00,53.6,53.45
1/20/2017 16:00:00,53.53,53.3
1/23/2017 16:00:00,53.33,53.77
1/24/2017 16:00:00,53.72,54.53
1/25/2017 16:00:00,54.7,55.83
1/26/2017 16:00:00,56.81,56.93
1/27/2017 16:00:00,56.94,56.29
1/30/2017 16:00:00,56,55.64
1/31/2017 16:00:00,55.64,55.38
2/1/2017 16:00:00,55.27,55.47
2/2/2017 16:00:00,55.45,55.31
2/3/2017 16:00:00,55.42,55.28
2/6/2017 16:00:00,55.08,55.5
2/7/2017 16:00:00,55.56,55.45
2/8/2017 16:00:00,55.7,55.59
2/9/2017 16:00:00,55.47,56.31
2/10/2017 16:00:00,56.02,56.25
2/13/2017 16:00:00,56.63,56.46
2/14/2017 16:00:00,56.53,56.37
2/15/2017 16:00:00,56.03,56.48
2/16/2017 16:00:00,56.34,56.03
2/17/2017 16:00:00,55.76,55.4
2/21/2017 16:00:00,55.53,55.89
2/22/2017 16:00:00,55.37,55.5
2/23/2017 16:00:00,56.62,55.92
2/24/2017 16:00:00,55.89,56.03
2/27/2017 16:00:00,56.11,56.05
2/28/2017 16:00:00,56.22,55.95
3/1/2017 16:00:00,56.51,56.5
3/2/2017 16:00:00,56.54,56.57
3/3/2017 16:00:00,56.26,55.72
3/6/2017 16:00:00,55.6,55.74
3/7/2017 16:00:00,55.65,55.53
3/8/2017 16:00:00,55.78,55.53
3/9/2017 16:00:00,55.78,56.2
3/10/2017 16:00:00,56.64,57.21
3/13/2017 16:00:00,57.36,57.11
3/14/2017 16:00:00,57.06,56.99
3/15/2017 16:00:00,57.05,57.37
3/16/2017 16:00:00,57.27,57.54
3/17/2017 16:00:00,57.75,57.64
3/20/2017 16:00:00,57.76,57.76
3/21/2017 16:00:00,58.37,57.79
3/22/2017 16:00:00,57.58,58.29
3/23/2017 16:00:00,58.47,58.52
3/24/2017 16:00:00,58.82,58.6
3/27/2017 16:00:00,58.47,58.87
3/28/2017 16:00:00,59.88,59.26
3/29/2017 16:00:00,59.09,58.96
3/30/2017 16:00:00,59.37,59.29
3/31/2017 16:00:00,59.17,58.91
4/3/2017 16:00:00,59,58.72
4/4/2017 16:00:00,58.86,58.64
4/5/2017 16:00:00,58.7,58.8
4/6/2017 16:00:00,58.63,59.06
4/7/2017 16:00:00,58.96,58.61
4/10/2017 16:00:00,58.8,58.44
4/11/2017 16:00:00,58.75,57.78
4/12/2017 16:00:00,58.23,57.73
4/13/2017 16:00:00,57.77,57.47
4/17/2017 16:00:00,57.71,58.46
4/18/2017 16:00:00,58.58,58.37
4/19/2017 16:00:00,58.83,58.68
4/20/2017 16:00:00,59.06,59.21
4/21/2017 16:00:00,59.14,58.96
4/24/2017 16:00:00,59.91,59.62
4/25/2017 16:00:00,60,60.03
4/26/2017 16:00:00,60.19,60.55
4/27/2017 16:00:00,60.9,60.98
4/28/2017 16:00:00,61.61,61.77
5/1/2017 16:00:00,61.78,62.55
5/2/2017 16:00:00,62.55,62.7
5/3/2017 16:00:00,62.7,62.64
5/4/2017 16:00:00,63.12,62.97
5/5/2017 16:00:00,63.29,63.02
5/8/2017 16:00:00,62.97,62.73
5/9/2017 16:00:00,62.97,63.22
5/10/2017 16:00:00,62.92,62.14
5/11/2017 16:00:00,61.92,61.99
5/12/2017 16:00:00,61.88,61.19
5/15/2017 16:00:00,61.03,60.91
5/16/2017 16:00:00,61.19,61.2
5/17/2017 16:00:00,61,59.75
5/18/2017 16:00:00,60.61,61.04
5/19/2017 16:00:00,61.58,61.5
5/22/2017 16:00:00,61.85,62.05
5/23/2017 16:00:00,62.09,61.92
5/24/2017 16:00:00,61.94,62.02
5/25/2017 16:00:00,62.52,62.77
5/26/2017 16:00:00,62.87,63.36
5/30/2017 16:00:00,63.27,63.74
5/31/2017 16:00:00,63.94,64.07
6/1/2017 16:00:00,64.31,65.4
6/2/2017 16:00:00,65.9,65.47
6/5/2017 16:00:00,65.19,65.06
6/6/2017 16:00:00,64.9,64.33
6/7/2017 16:00:00,64.87,64.3
6/8/2017 16:00:00,64.35,64.33
6/9/2017 16:00:00,64.2,63.34
6/12/2017 16:00:00,63.27,63.59
6/13/2017 16:00:00,64,64.06
6/14/2017 16:00:00,64.81,64.76
6/15/2017 16:00:00,64.29,65.5
6/16/2017 16:00:00,65.45,65.64
6/19/2017 16:00:00,65.95,66.32
6/20/2017 16:00:00,66.32,65.7
6/21/2017 16:00:00,65.98,66.43
6/22/2017 16:00:00,66.12,65.69
6/23/2017 16:00:00,65.85,66.45
6/26/2017 16:00:00,66.52,66
6/27/2017 16:00:00,65.9,65.05
6/28/2017 16:00:00,65.78,66.1
6/29/2017 16:00:00,66.03,65.15
6/30/2017 16:00:00,65.71,65.57
7/3/2017 16:00:00,65.65,65.25
7/5/2017 16:00:00,65.59,66.54
7/6/2017 16:00:00,65.68,65.48
7/7/2017 16:00:00,65.77,65.83
7/10/2017 16:00:00,65.81,65.84
7/11/2017 16:00:00,65.5,65.75
7/12/2017 16:00:00,66.1,65.97
7/13/2017 16:00:00,65.98,66.17
7/14/2017 16:00:00,66.1,65.75
7/17/2017 16:00:00,66.06,67.02
7/18/2017 16:00:00,66.83,66.75
7/19/2017 16:00:00,66.89,66.77
7/20/2017 16:00:00,66.98,67.58
7/21/2017 16:00:00,67.21,67
7/24/2017 16:00:00,67.13,66.99
7/25/2017 16:00:00,67.62,67.15
7/26/2017 16:00:00,67.26,66.7
7/27/2017 16:00:00,67.35,66.34
7/28/2017 16:00:00,66.27,66.4
7/31/2017 16:00:00,66.95,66.78
8/1/2017 16:00:00,68.17,67.48
8/2/2017 16:00:00,67.91,67.5
8/3/2017 16:00:00,67.11,67.42
8/4/2017 16:00:00,67.5,67.81
8/7/2017 16:00:00,68.03,68
8/8/2017 16:00:00,68.05,68.03
8/9/2017 16:00:00,67.85,68.16
8/10/2017 16:00:00,68,67.38
8/11/2017 16:00:00,67.59,67.48
8/14/2017 16:00:00,68.25,68.03
8/15/2017 16:00:00,68.56,68.71
8/16/2017 16:00:00,68.9,68.87
8/17/2017 16:00:00,68.81,67.51
8/18/2017 16:00:00,67.59,67.46
8/21/2017 16:00:00,67.67,68.5
8/22/2017 16:00:00,68.38,68.29
8/23/2017 16:00:00,67.74,67.72
8/24/2017 16:00:00,68.14,68.18
8/25/2017 16:00:00,68.25,68.17
8/28/2017 16:00:00,68.17,68.55
8/29/2017 16:00:00,67.79,68.11
8/30/2017 16:00:00,68.17,68.54
8/31/2017 16:00:00,68.89,69.48
9/1/2017 16:00:00,69.82,69.13
9/5/2017 16:00:00,68.77,66.97
9/6/2017 16:00:00,66.41,66.96
9/7/2017 16:00:00,66.97,65.66
9/8/2017 16:00:00,65.75,65.57
9/11/2017 16:00:00,66.93,67.65
9/12/2017 16:00:00,67.82,68.18
9/13/2017 16:00:00,67.91,68.42
9/14/2017 16:00:00,67.9,68.74
9/15/2017 16:00:00,67.27,65.94
9/18/2017 16:00:00,65.5,65.19
9/19/2017 16:00:00,65.2,65.22
9/20/2017 16:00:00,65.24,64.48
9/21/2017 16:00:00,64.67,64.45
9/22/2017 16:00:00,64.5,64.33
9/25/2017 16:00:00,63.81,63.5
9/26/2017 16:00:00,64.96,65.32
9/27/2017 16:00:00,65.3,63.68
9/28/2017 16:00:00,63.12,64.37
9/29/2017 16:00:00,64.34,64.57
10/2/2017 16:00:00,64.06,64.43
10/3/2017 16:00:00,64.21,64.1
10/4/2017 16:00:00,64.5,65.19
10/5/2017 16:00:00,64.96,65.91
10/6/2017 16:00:00,65.92,65.63
10/9/2017 16:00:00,65.61,66.45
10/10/2017 16:00:00,66.64,67.08
10/11/2017 16:00:00,67.13,67.2
10/12/2017 16:00:00,66.97,66.86
10/13/2017 16:00:00,67.38,67.94
10/16/2017 16:00:00,67.64,68.24
10/17/2017 16:00:00,67.83,68.13
10/18/2017 16:00:00,68.16,67.46
10/19/2017 16:00:00,67.33,65.79
10/20/2017 16:00:00,66.29,65.88
10/23/2017 16:00:00,65.8,66.1
10/24/2017 16:00:00,66.25,66.42
10/25/2017 16:00:00,66.41,65.84
10/26/2017 16:00:00,66.24,66.6
10/27/2017 16:00:00,66.5,67.21
10/30/2017 16:00:00,67.21,66.02
10/31/2017 16:00:00,66.16,66.39
11/1/2017 16:00:00,66.58,64.57
11/2/2017 16:00:00,64.57,65.2
11/3/2017 16:00:00,65.33,65.43
11/6/2017 16:00:00,65.37,65.67
11/7/2017 16:00:00,66.87,66.38
11/8/2017 16:00:00,65.89,65.93
11/9/2017 16:00:00,65.67,66.18
11/10/2017 16:00:00,65.79,64.66
11/13/2017 16:00:00,64.46,65.98
11/14/2017 16:00:00,65.93,66.02
11/15/2017 16:00:00,65.89,65.78
11/16/2017 16:00:00,66.02,65.82
11/17/2017 16:00:00,65.79,66.22
11/20/2017 16:00:00,66.29,66.13
11/21/2017 16:00:00,66.75,67
11/22/2017 16:00:00,66.7,66.79
11/24/2017 13:00:00,66.67,66.71
11/27/2017 16:00:00,66.76,66.16
11/28/2017 16:00:00,66.37,66.51
11/29/2017 16:00:00,66.51,65.7
11/30/2017 16:00:00,65.42,65.64
12/1/2017 16:00:00,65.32,66
12/4/2017 16:00:00,67.08,67.25
12/5/2017 16:00:00,67.03,65.94
12/6/2017 16:00:00,66.38,66.06
12/7/2017 16:00:00,66.03,66.18
12/8/2017 16:00:00,66.32,66.91
12/11/2017 16:00:00,66.76,67.03
12/12/2017 16:00:00,66.48,66.55
12/13/2017 16:00:00,66.35,65.41
12/14/2017 16:00:00,65.42,65.18
12/15/2017 16:00:00,64.92,65.95
12/18/2017 16:00:00,66.6,66.6
12/19/2017 16:00:00,67.35,68.13
12/20/2017 16:00:00,68.5,67.7
12/21/2017 16:00:00,67.45,66.34
12/22/2017 16:00:00,66.33,66.35
12/26/2017 16:00:00,66.38,65.69
12/27/2017 16:00:00,66.16,66.76
12/28/2017 16:00:00,66.93,66.48
12/29/2017 16:00:00,66.9,66.37
1/2/2018 16:00:00,67.22,66.75
1/3/2018 16:00:00,66.74,66.9
1/4/2018 16:00:00,66.9,66.85
1/5/2018 16:00:00,67,66.3
1/8/2018 16:00:00,66.22,66.05
1/9/2018 16:00:00,67.13,67.63
1/10/2018 16:00:00,68.19,67.95
1/11/2018 16:00:00,68.83,68.8
1/12/2018 16:00:00,68.98,69.69
1/16/2018 16:00:00,69.4,68.52
1/17/2018 16:00:00,68.56,69.45
1/18/2018 16:00:00,69.56,69.02
1/19/2018 16:00:00,69.33,68.56
1/22/2018 16:00:00,68.59,68.86
1/23/2018 16:00:00,68.73,68.51
1/24/2018 16:00:00,69.38,71.17
1/25/2018 16:00:00,71.17,70.76
1/26/2018 16:00:00,71.01,71.65
1/29/2018 16:00:00,71.44,71.94
1/30/2018 16:00:00,71.65,71.79
1/31/2018 16:00:00,71.81,71.61
2/1/2018 16:00:00,71.93,71.11
2/2/2018 16:00:00,71,69.95
2/5/2018 16:00:00,69.72,68.04
2/6/2018 16:00:00,67.43,69.27
2/7/2018 16:00:00,68.61,69.12
2/8/2018 16:00:00,69.59,66.76
2/9/2018 16:00:00,67.3,67.07
2/12/2018 16:00:00,67.57,68.77
2/13/2018 16:00:00,68.61,68.75
2/14/2018 16:00:00,68.27,69.92
2/15/2018 16:00:00,69.9,69.6
2/16/2018 16:00:00,69.16,69.5
2/20/2018 16:00:00,69.33,69.45
2/21/2018 16:00:00,70.07,69.58
2/22/2018 16:00:00,69.24,68.2
2/23/2018 16:00:00,68.43,68.76
2/26/2018 16:00:00,68.75,68.64
2/27/2018 16:00:00,68.74,67.49
2/28/2018 16:00:00,67.85,66.91
3/1/2018 16:00:00,66.61,65.98
3/2/2018 16:00:00,65.71,64.97
3/5/2018 16:00:00,65.13,65.19
3/6/2018 16:00:00,65.6,66.15
3/7/2018 16:00:00,65.84,66.01
3/8/2018 16:00:00,66.45,66.73
3/9/2018 16:00:00,67,67.47
3/12/2018 16:00:00,67.58,67.36
3/13/2018 16:00:00,67.71,67.57
3/14/2018 16:00:00,67.67,66.96
3/15/2018 16:00:00,67.22,66.73
3/16/2018 16:00:00,66.82,66.91
3/19/2018 16:00:00,67.17,67.63
3/20/2018 16:00:00,68.01,67.85
3/21/2018 16:00:00,67.88,67.06
3/22/2018 16:00:00,68.72,66.2
3/23/2018 16:00:00,67.35,64.41
3/26/2018 16:00:00,65.05,65.8
3/27/2018 16:00:00,66.08,65.73
3/28/2018 16:00:00,65.77,64.64
3/29/2018 16:00:00,64.82,65.58
4/2/2018 16:00:00,65.68,64.62
4/3/2018 16:00:00,64.95,64.49
4/4/2018 16:00:00,64.07,64.98
4/5/2018 16:00:00,65.2,65.51
4/6/2018 16:00:00,65.62,64.51
4/9/2018 16:00:00,65.35,64.86
4/10/2018 16:00:00,65.53,63.1
4/11/2018 16:00:00,63.24,63.64
4/12/2018 16:00:00,64.04,63.75
4/13/2018 16:00:00,64.23,62.94
4/16/2018 16:00:00,63.72,64.08
4/17/2018 16:00:00,64.68,64.17
4/18/2018 16:00:00,64.6,65.27
4/19/2018 16:00:00,65.24,65.06
4/20/2018 16:00:00,64.94,65.88
4/23/2018 16:00:00,65.88,66.27
4/24/2018 16:00:00,66.51,65.54
4/25/2018 16:00:00,65.55,66.07
4/26/2018 16:00:00,66.4,64.31
4/27/2018 16:00:00,64.37,64.36
4/30/2018 16:00:00,65.01,63.06
5/1/2018 16:00:00,63.24,64.11
5/2/2018 16:00:00,64.24,62.85
5/3/2018 16:00:00,62.98,63.3
5/4/2018 16:00:00,63,63.57
5/7/2018 16:00:00,63.64,62.93
5/8/2018 16:00:00,63.23,63.15
5/9/2018 16:00:00,63.5,63.95
5/10/2018 16:00:00,63.99,64.06
5/11/2018 16:00:00,64.02,64.02
5/14/2018 16:00:00,64,64.82
5/15/2018 16:00:00,64.96,65.18
5/16/2018 16:00:00,65.28,65.46
5/17/2018 16:00:00,65.54,64.82
5/18/2018 16:00:00,64.91,64.84
5/21/2018 16:00:00,64.98,64.77
5/22/2018 16:00:00,64.88,65.05
5/23/2018 16:00:00,64.87,64.68
5/24/2018 16:00:00,64.35,64.15
5/25/2018 16:00:00,64.08,64.25
5/29/2018 16:00:00,63.69,62.55
5/30/2018 16:00:00,62.66,62.88
5/31/2018 16:00:00,63.04,62.28
6/1/2018 16:00:00,62.68,63.17
6/4/2018 16:00:00,63.39,63.34
6/5/2018 16:00:00,60.68,60.59
6/6/2018 16:00:00,60.37,61.45
6/7/2018 16:00:00,61.37,61.33
6/8/2018 16:00:00,61.03,60.94
6/11/2018 16:00:00,61,61.14
6/12/2018 16:00:00,61.29,62.17
6/13/2018 16:00:00,62.47,63.83
6/14/2018 16:00:00,64.45,64.2
6/15/2018 16:00:00,64,65.18
6/18/2018 16:00:00,64.28,64.45
6/19/2018 16:00:00,63.96,63.47
6/20/2018 16:00:00,63.92,63
6/21/2018 16:00:00,62.92,62.4
6/22/2018 16:00:00,62.66,63.53
6/25/2018 16:00:00,60.19,58.54
6/26/2018 16:00:00,58.54,59.76
6/27/2018 16:00:00,60.3,58.07
6/28/2018 16:00:00,58.1,57.16
6/29/2018 16:00:00,57.16,57.31
7/2/2018 16:00:00,56.83,57.15
7/3/2018 13:00:00,57.14,56.76
7/5/2018 16:00:00,57.07,56.89
7/6/2018 16:00:00,56.93,57.55
7/9/2018 16:00:00,57.5,57.94
7/10/2018 16:00:00,57.53,58.82
7/11/2018 16:00:00,58,57.99
7/12/2018 16:00:00,58.31,58.4
7/13/2018 16:00:00,58.02,58.05
7/16/2018 16:00:00,58.23,58.4
7/17/2018 16:00:00,58.32,58.59
7/18/2018 16:00:00,59.13,59.53
7/19/2018 16:00:00,59.2,58.86
7/20/2018 16:00:00,58.72,58.14
7/23/2018 16:00:00,58.2,58.15
7/24/2018 16:00:00,58.48,57.75
7/25/2018 16:00:00,57.43,57.77
7/26/2018 16:00:00,57.42,57.67
7/27/2018 16:00:00,57.87,58.22
7/30/2018 16:00:00,58.18,58.73
7/31/2018 16:00:00,58.84,59.24
8/1/2018 16:00:00,59.16,58.62
8/2/2018 16:00:00,57.95,58.85
8/3/2018 16:00:00,58.94,59.05
8/6/2018 16:00:00,58.51,58.41
8/7/2018 16:00:00,58.63,58.69
8/8/2018 16:00:00,59.13,58.6
8/9/2018 16:00:00,59.09,59.34
8/10/2018 16:00:00,59.74,59.6
8/13/2018 16:00:00,59.38,58.99
8/14/2018 16:00:00,58.92,59.32
8/15/2018 16:00:00,58.49,59.2
8/16/2018 16:00:00,59.27,59.83
8/17/2018 16:00:00,59.37,60.58
8/20/2018 16:00:00,60.37,60.75
8/21/2018 16:00:00,61,61.45
8/22/2018 16:00:00,61.3,61.87
8/23/2018 16:00:00,60.77,61
8/24/2018 16:00:00,61.05,61.23
8/27/2018 16:00:00,61.57,61.7
